row_ID,final_price
36657,1175.5497
36658,9694.872
36659,3521.758
36660,90.37085
36661,998.2665
36662,1504.3777
36663,2982.964
36664,60.543716
36665,2219.6724
36666,4445.935
36667,2913.6304
36668,4882.455
36669,18549.805
36670,692.7608
36671,5016.0957
36672,4120.278
36673,726.5083
36674,4238.987
36675,7904.2524
36676,139.74033
36677,3362.4407
36678,5554.111
36679,6181.834
36680,1780.0947
36681,7663.4233
36682,1923.2437
36683,5604.6626
36684,14761.394
36685,1702.2378
36686,38290.402
36687,205.48038
36688,8897.301
36689,3811.4036
36690,1179.4553
36691,5906.8423
36692,3992.2874
36693,6193.4863
36694,3153.5784
36695,1519.8832
36696,2493.7004
36697,4449.901
36698,143.96016
36699,5416.4155
36700,89.65093
36701,1957.7073
36702,26.0
36703,4540.2495
36704,1554.265
36705,5499.6196
36706,13965.561
36707,12330.21
36708,1895.868
36709,1157.2139
36710,5844.677
36711,6475.354
36712,5740.904
36713,1310.1434
36714,7757.684
36715,2723.465
36716,1068.0282
36717,3356.0732
36718,2805.2866
36719,4104.6123
36720,1057.848
36721,5429.917
36722,4768.542
36723,228.07875
36724,1917.1384
36725,5976.468
36726,69.318474
36727,10040.058
36728,1638.8535
36729,3725.855
36730,2492.7195
36731,2695.6162
36732,1356.918
36733,3983.5981
36734,4282.986
36735,2725.2402
36736,90.139946
36737,1310.1434
36738,13762.057
36739,3539.9404
36740,11718.483
36741,3372.6726
36742,5815.4844
36743,9353.29
36744,1592.7593
36745,9722.941
36746,2904.9531
36747,118.87934
36748,305.8298
36749,3301.5044
36750,13327.035
36751,3121.4517
36752,7606.2744
36753,4530.4766
36754,4020.2473
36755,2760.8894
36756,9711.978
36757,5150.37
36758,13202.083
36759,2549.6902
36760,4529.7334
36761,692.7608
36762,12497.577
36763,2264.2925
36764,5948.821
36765,3124.1428
36766,4766.949
36767,2157.853
36768,13786.294
36769,2629.0168
36770,3476.7224
36771,1234.2893
36772,177.26031
36773,1936.1925
36774,799.6978
36775,1917.4099
36776,26.0
36777,10974.53
36778,2027.2765
36779,1356.918
36780,5512.3477
36781,12779.559
36782,4086.6968
36783,13939.085
36784,2821.5115
36785,5711.3267
36786,5035.2764
36787,6520.1943
36788,9025.456
36789,4474.0244
36790,1736.017
36791,3610.7866
36792,5833.8613
36793,1672.9318
36794,14831.188
36795,5276.1343
36796,2986.5642
36797,184.08539
36798,7138.3325
36799,42.38306
36800,3729.8328
36801,1814.451
36802,2826.5857
36803,3179.6907
36804,1782.791
36805,11654.477
36806,4510.8306
36807,7848.6533
36808,2104.8857
36809,1017.6783
36810,1406.5911
36811,5072.3125
36812,19405.63
36813,6532.427
36814,3844.2207
36815,4536.4443
36816,8262.544
36817,4514.613
36818,779.9886
36819,2937.2263
36820,215.71216
36821,5431.5664
36822,5206.0938
36823,6661.5015
36824,1257.5314
36825,8480.341
36826,800.02094
36827,5066.3306
36828,111.90874
36829,12696.446
36830,1971.7188
36831,1917.5282
36832,5732.4893
36833,16839.523
36834,4237.8535
36835,755.4281
36836,5735.4756
36837,153.89833
36838,5118.312
36839,10320.866
36840,3933.6199
36841,5790.4727
36842,5238.3774
36843,4320.487
36844,2926.4136
36845,7531.0156
36846,3169.971
36847,111.90874
36848,660.12836
36849,182.90474
36850,8178.583
36851,4457.211
36852,4607.838
36853,4514.613
36854,26.0
36855,6413.01
36856,1456.1406
36857,8667.187
36858,6157.3228
36859,2279.0583
36860,6082.0864
36861,2858.9314
36862,3636.827
36863,885.2304
36864,4965.7627
36865,58.434677
36866,5742.2197
36867,10613.438
36868,4603.3574
36869,6403.46
36870,1650.5681
36871,228.07875
36872,11645.716
36873,1970.2952
36874,5822.301
36875,1778.9236
36876,6215.8
36877,2893.3687
36878,4845.502
36879,14092.517
36880,5635.6865
36881,8587.313
36882,3019.0151
36883,2385.7515
36884,1282.5631
36885,12236.408
36886,10139.18
36887,10453.857
36888,5159.7793
36889,5984.318
36890,2900.9868
36891,3954.062
36892,3637.3481
36893,5712.9854
36894,5576.967
36895,3147.841
36896,91.7239
36897,2233.9668
36898,1620.2688
36899,4956.347
36900,7213.409
36901,7569.58
36902,3314.8574
36903,4565.171
36904,12069.805
36905,1617.5693
36906,6297.1353
36907,963.52905
36908,5434.0005
36909,520.7148
36910,7261.509
36911,7752.587
36912,18157.89
36913,3391.6318
36914,18039.057
36915,5803.161
36916,5980.3438
36917,7356.6387
36918,6260.9473
36919,13773.781
36920,6595.733
36921,4962.0044
36922,3442.356
36923,8605.925
36924,11124.741
36925,2483.3123
36926,7379.067
36927,4992.871
36928,9432.752
36929,5169.7305
36930,5317.401
36931,5074.2197
36932,10387.69
36933,2885.0637
36934,5506.078
36935,5809.8667
36936,16839.523
36937,3942.5688
36938,154.36368
36939,5461.8755
36940,219.39935
36941,4311.6567
36942,4512.184
36943,2879.6921
36944,3188.41
36945,2744.3035
36946,1488.237
36947,4336.54
36948,5028.0073
36949,1182.5771
36950,1606.0897
36951,4238.987
36952,10292.708
36953,3171.679
36954,2615.2275
36955,842.72955
36956,9578.88
36957,1280.3376
36958,26.0
36959,2695.6162
36960,5428.1177
36961,5451.963
36962,2642.284
36963,802.55493
36964,5945.1274
36965,3252.5134
36966,1591.6661
36967,12185.001
36968,1784.8853
36969,3562.687
36970,4134.718
36971,3362.4407
36972,4858.4272
36973,24001.604
36974,12069.805
36975,660.12836
36976,220.54594
36977,4468.566
36978,4728.079
36979,11058.341
36980,5872.5527
36981,211.05812
36982,216.34898
36983,3368.8237
36984,24230.771
36985,1901.0457
36986,568.8224
36987,1054.3331
36988,163.64111
36989,2457.6123
36990,5813.904
36991,2597.049
36992,1157.2139
36993,1734.7393
36994,1894.2491
36995,2964.0168
36996,4066.8398
36997,4287.066
36998,5715.7188
36999,1894.2491
37000,6316.297
37001,14723.489
37002,47.60404
37003,218.25554
37004,4299.4053
37005,5592.6143
37006,6692.639
37007,2362.5366
37008,8931.178
37009,6179.0044
37010,2876.9177
37011,3344.39
37012,280.9369
37013,313.7331
37014,5586.727
37015,6545.185
37016,4936.2153
37017,412.2161
37018,149.6915
37019,2176.1125
37020,6627.444
37021,3251.9954
37022,4503.9414
37023,1546.2871
37024,284.109
37025,26.0
37026,15327.351
37027,1375.6251
37028,7606.2744
37029,1890.4884
37030,800.02094
37031,7040.1665
37032,7932.3027
37033,5926.584
37034,3402.308
37035,12407.108
37036,2692.079
37037,3080.256
37038,3050.8315
37039,3313.7754
37040,4917.978
37041,964.9468
37042,3762.6016
37043,2634.3586
37044,5258.2993
37045,2797.2102
37046,4783.332
37047,4182.4985
37048,58.885464
37049,5970.5234
37050,968.20496
37051,3562.208
37052,4101.101
37053,4716.677
37054,2798.721
37055,1914.0768
37056,6601.5137
37057,1223.8555
37058,2157.853
37059,3174.7778
37060,3345.2322
37061,7262.9727
37062,11037.847
37063,12173.121
37064,5025.492
37065,4368.1704
37066,1493.4811
37067,5086.637
37068,1713.3062
37069,1045.8875
37070,135.72687
37071,4742.1763
37072,2633.9197
37073,153.89833
37074,4383.824
37075,2555.1472
37076,26.0
37077,3599.8162
37078,1945.8347
37079,5382.8574
37080,2632.8457
37081,724.2571
37082,3970.4321
37083,5131.9907
37084,1983.3265
37085,14937.83
37086,1247.7141
37087,811.4083
37088,4538.4224
37089,3937.4172
37090,2267.521
37091,6134.0635
37092,17711.1
37093,2745.9717
37094,4238.987
37095,19290.822
37096,4565.4434
37097,1571.2546
37098,4943.3926
37099,4222.3315
37100,2388.9004
37101,4800.8423
37102,13109.392
37103,6531.3594
37104,20463.744
37105,178.99341
37106,16839.523
37107,3135.6697
37108,5567.412
37109,10330.038
37110,871.20874
37111,2156.1384
37112,26.0
37113,95.920135
37114,5809.75
37115,10956.712
37116,3658.7502
37117,11353.12
37118,26.0
37119,395.43936
37120,10258.378
37121,11234.729
37122,11594.085
37123,1375.6251
37124,6585.759
37125,5833.656
37126,3960.5327
37127,3944.146
37128,6219.9727
37129,997.6224
37130,5660.651
37131,3117.1968
37132,2530.4326
37133,109.416374
37134,6056.2803
37135,6163.6934
37136,5669.3105
37137,8141.9966
37138,1424.3335
37139,-73.8316
37140,2248.6497
37141,4095.0024
37142,3930.3162
37143,244.55507
37144,2599.2139
37145,453.71207
37146,4556.8633
37147,4745.837
37148,3718.1829
37149,7244.8926
37150,4276.4165
37151,7752.5635
37152,8834.082
37153,6031.2275
37154,4964.407
37155,6471.608
37156,5271.404
37157,205.48038
37158,5408.6836
37159,4923.2207
37160,3500.9407
37161,4965.149
37162,26.0
37163,2884.0298
37164,2355.0786
37165,3556.737
37166,3279.9138
37167,3461.695
37168,2985.7114
37169,1944.3949
37170,15590.109
37171,1437.9454
37172,4441.064
37173,3350.3623
37174,2875.4297
37175,3791.6868
37176,6502.568
37177,4967.74
37178,4963.417
37179,110.33835
37180,2724.6992
37181,3897.4436
37182,12623.827
37183,6944.943
37184,4614.9956
37185,2170.3594
37186,14234.385
37187,906.54126
37188,5767.8955
37189,14370.389
37190,7882.1616
37191,7441.933
37192,3362.4407
37193,1532.6266
37194,953.814
37195,4248.506
37196,2673.9949
37197,13383.959
37198,228.07875
37199,2917.5698
37200,1277.1466
37201,7428.169
37202,19147.441
37203,451.08865
37204,4423.1123
37205,8081.385
37206,2695.6162
37207,447.66937
37208,9567.348
37209,4334.36
37210,534.1272
37211,956.89557
37212,3233.252
37213,570.2992
37214,5550.5815
37215,5154.7026
37216,4440.409
37217,1323.876
37218,17569.99
37219,9030.834
37220,9545.152
37221,8832.841
37222,2747.0051
37223,493.5607
37224,7619.1294
37225,3666.0479
37226,3858.742
37227,12595.087
37228,2094.569
37229,1606.0897
37230,1209.4249
37231,6311.362
37232,6346.6743
37233,140.74997
37234,4938.7666
37235,1411.3362
37236,1228.5304
37237,2424.7458
37238,3275.0066
37239,1899.0887
37240,1157.2139
37241,528.73486
37242,418.81824
37243,3278.8577
37244,1359.6848
37245,15674.227
37246,1732.6938
37247,5275.8496
37248,4487.74
37249,1981.6084
37250,2130.5437
37251,7069.1997
37252,2733.0435
37253,1714.4869
37254,1122.7822
37255,2283.0369
37256,4208.2715
37257,11184.767
37258,10603.317
37259,1143.3969
37260,6504.8936
37261,5837.747
37262,11732.698
37263,5763.2666
37264,2861.8374
37265,3362.4407
37266,2584.446
37267,2018.9476
37268,1102.267
37269,26.0
37270,7305.3984
37271,20078.16
37272,1752.2316
37273,3698.4512
37274,4365.086
37275,3131.69
37276,42.38306
37277,13560.018
37278,6577.686
37279,2558.1685
37280,711.86194
37281,6510.5044
37282,5299.5776
37283,476.77222
37284,5394.0073
37285,3501.5247
37286,26.0
37287,11950.175
37288,4838.5015
37289,5665.777
37290,1425.1138
37291,4508.3936
37292,6202.754
37293,5891.231
37294,14131.292
37295,2219.954
37296,15446.673
37297,12070.941
37298,6140.7446
37299,30425.27
37300,5435.0454
37301,644.1505
37302,3608.2817
37303,5744.6753
37304,8072.606
37305,4006.6938
37306,619.42303
37307,1083.5391
37308,2629.638
37309,2394.2466
37310,5389.9365
37311,4507.2397
37312,4560.29
37313,1445.709
37314,2394.1558
37315,85.01566
37316,9114.41
37317,284.109
37318,9254.61
37319,1458.156
37320,2686.3083
37321,9404.599
37322,800.02094
37323,3728.554
37324,781.52277
37325,864.14496
37326,479.30673
37327,17924.857
37328,4928.67
37329,10051.438
37330,4970.867
37331,7031.854
37332,3997.0232
37333,4554.895
37334,6446.3086
37335,6895.519
37336,9341.55
37337,7645.01
37338,13245.817
37339,6652.523
37340,4801.8
37341,4959.6934
37342,1485.7423
37343,100.776505
37344,1553.4159
37345,217.30974
37346,8196.061
37347,3906.9934
37348,1488.237
37349,4089.4397
37350,3953.2898
37351,2759.1755
37352,47.60404
37353,5614.021
37354,4891.5625
37355,26.0
37356,7399.4688
37357,26.0
37358,930.49524
37359,3826.6733
37360,1535.5085
37361,591.2155
37362,5868.665
37363,7250.0063
37364,10586.706
37365,26.0
37366,26.0
37367,14031.67
37368,1345.6221
37369,15992.315
37370,2364.6895
37371,6463.399
37372,1117.3628
37373,7665.6963
37374,4859.5137
37375,15349.599
37376,7472.4985
37377,9341.015
37378,2016.3411
37379,1651.063
37380,8336.828
37381,6034.9604
37382,226.86546
37383,26.0
37384,806.7015
37385,6154.9863
37386,4766.5625
37387,3031.5237
37388,6093.3726
37389,4158.1973
37390,5201.589
37391,1444.1503
37392,3703.4514
37393,3112.8254
37394,4685.5
37395,90.37085
37396,15209.576
37397,512.6488
37398,2460.2527
37399,9449.996
37400,4572.8843
37401,6034.9604
37402,13419.098
37403,26.0
37404,2383.7195
37405,3944.9897
37406,25629.973
37407,60.12058
37408,9610.226
37409,1598.114
37410,6660.509
37411,13627.757
37412,4767.4463
37413,7471.2114
37414,1248.0421
37415,8777.29
37416,1454.3527
37417,4307.8647
37418,3192.3708
37419,218.25554
37420,8805.493
37421,1547.5055
37422,4073.3958
37423,1067.664
37424,806.7015
37425,4916.055
37426,212.11122
37427,10704.19
37428,211.05812
37429,4113.6006
37430,4277.5757
37431,5903.8813
37432,4175.6978
37433,284.109
37434,6326.783
37435,22446.8
37436,1514.8009
37437,3326.6174
37438,4904.899
37439,7189.7363
37440,17053.11
37441,4238.8945
37442,14311.486
37443,8639.357
37444,1936.1925
37445,3109.1472
37446,4917.3394
37447,6555.895
37448,13629.897
37449,3588.1956
37450,17945.105
37451,2933.3806
37452,194.82513
37453,3731.8025
37454,3632.6885
37455,228.07875
37456,14078.747
37457,1650.0466
37458,8035.226
37459,10655.998
37460,1290.1788
37461,14112.905
37462,1042.6128
37463,6402.592
37464,3539.597
37465,439.3231
37466,1569.9989
37467,2888.6084
37468,2791.0276
37469,2763.0603
37470,2494.278
37471,4136.9185
37472,6969.4453
37473,4937.9927
37474,6480.157
37475,1974.0319
37476,4213.119
37477,6526.7812
37478,5741.95
37479,437.66315
37480,5830.4595
37481,7958.141
37482,2592.7156
37483,8224.354
37484,360.22134
37485,85.01566
37486,5291.8315
37487,1606.0897
37488,26.0
37489,9893.346
37490,5892.216
37491,5088.4634
37492,2936.4172
37493,178.99341
37494,3773.959
37495,10292.708
37496,4191.5425
37497,15251.805
37498,16562.943
37499,1058.223
37500,5941.6143
37501,14290.396
37502,154.17018
37503,3373.57
37504,5572.5356
37505,2016.3411
37506,3818.4658
37507,4917.3394
37508,6220.4497
37509,144.30264
37510,2975.3035
37511,6359.559
37512,1101.6262
37513,5525.4272
37514,3113.6152
37515,1797.2239
37516,3639.7705
37517,1966.5985
37518,1101.6262
37519,2159.6584
37520,47.60404
37521,2736.7864
37522,6135.0244
37523,10654.88
37524,12986.075
37525,3924.5088
37526,6200.201
37527,2025.274
37528,3246.811
37529,2760.6313
37530,2050.9229
37531,4638.9106
37532,3165.253
37533,211.9104
37534,4154.816
37535,1608.8284
37536,3978.2004
37537,15592.246
37538,4114.4546
37539,8192.771
37540,8723.743
37541,81.51327
37542,3008.6138
37543,2964.0168
37544,14731.554
37545,222.9782
37546,6411.2954
37547,246.62344
37548,20862.508
37549,2625.3857
37550,2676.3774
37551,1378.8406
37552,7992.589
37553,7163.2163
37554,6051.7812
37555,258.70505
37556,427.18826
37557,940.51685
37558,6463.488
37559,4895.354
37560,10555.508
37561,2189.921
37562,228.07875
37563,1954.7324
37564,1209.4249
37565,2363.2332
37566,5944.808
37567,5443.6387
37568,130.30186
37569,2687.544
37570,6311.362
37571,2160.434
37572,26.0
37573,13070.784
37574,212.11122
37575,6519.7397
37576,4957.4478
37577,5872.932
37578,1330.2213
37579,58.434677
37580,4463.221
37581,3642.019
37582,3187.812
37583,11032.909
37584,26.0
37585,2501.6135
37586,289.37125
37587,26.0
37588,2893.3687
37589,4693.261
37590,13540.922
37591,6753.609
37592,2695.6162
37593,1909.3475
37594,2296.2915
37595,2052.2283
37596,3124.817
37597,526.8364
37598,2627.558
37599,5449.363
37600,9405.726
37601,174.2008
37602,182.10175
37603,506.39148
37604,5280.4395
37605,3620.6675
37606,7733.8857
37607,5017.249
37608,6023.9087
37609,7438.6787
37610,7916.398
37611,2872.4775
37612,5235.668
37613,1650.6667
37614,3803.33
37615,3384.3218
37616,4936.432
37617,81.407646
37618,5357.642
37619,1936.1925
37620,654.8655
37621,22446.8
37622,5360.726
37623,9133.513
37624,6915.933
37625,6241.7437
37626,150.58078
37627,1681.8408
37628,1458.1509
37629,2935.8792
37630,7852.4893
37631,4502.7915
37632,2556.582
37633,12386.456
37634,2139.639
37635,6278.1733
37636,6028.5854
37637,11085.622
37638,1056.1979
37639,15271.939
37640,2161.4797
37641,4209.4355
37642,155.21542
37643,3224.6929
37644,7532.9766
37645,27768.502
37646,5377.0244
37647,2889.2302
37648,7027.415
37649,9375.659
37650,4238.987
37651,35127.25
37652,9527.365
37653,3430.6912
37654,13449.092
37655,5052.792
37656,7826.72
37657,1608.1832
37658,2625.7756
37659,6091.421
37660,3409.1025
37661,2991.021
37662,10546.672
37663,6347.653
37664,1774.1116
37665,432.26468
37666,12433.282
37667,10396.42
37668,4406.262
37669,10337.723
37670,1493.2886
37671,6926.657
37672,6915.5693
37673,1101.6262
37674,7401.64
37675,7990.166
37676,58.434677
37677,6053.898
37678,2481.3247
37679,124.031944
37680,5256.771
37681,1801.4004
37682,62.645027
37683,9039.679
37684,5102.6313
37685,26.0
37686,6950.4243
37687,63.208996
37688,6356.3765
37689,26.0
37690,4222.0366
37691,3152.5303
37692,60.12058
37693,6031.306
37694,2878.1155
37695,1094.6908
37696,17152.686
37697,3060.614
37698,158.16225
37699,3895.7422
37700,139.45337
37701,5284.825
37702,2574.6729
37703,4007.2222
37704,5337.481
37705,112.30842
37706,4211.0386
37707,4428.1753
37708,68.96284
37709,151.85884
37710,5075.9688
37711,6586.4023
37712,3446.3347
37713,3408.2253
37714,2533.4507
37715,49.94366
37716,11026.939
37717,1067.664
37718,2417.3193
37719,3088.4668
37720,5847.274
37721,2162.325
37722,6333.24
37723,1385.6001
37724,6270.092
37725,7154.1396
37726,4080.97
37727,1028.4115
37728,4932.9
37729,3917.6528
37730,7825.6016
37731,1591.6661
37732,3955.7134
37733,35127.25
37734,5565.9785
37735,3705.3733
37736,476.77222
37737,3718.3992
37738,6847.9595
37739,7139.4146
37740,1777.4839
37741,1702.2378
37742,5045.6963
37743,13095.249
37744,2800.4524
37745,2695.026
37746,9758.278
37747,5411.848
37748,3304.3206
37749,26.0
37750,100.196625
37751,10603.331
37752,6584.4995
37753,1159.5306
37754,5752.534
37755,10320.471
37756,6118.3926
37757,2007.6145
37758,7367.6567
37759,178.99341
37760,7947.821
37761,6192.1167
37762,4757.5957
37763,3854.3813
37764,8421.665
37765,15395.565
37766,2150.0623
37767,1189.0186
37768,4594.6694
37769,5025.162
37770,6062.4194
37771,6360.986
37772,5754.485
37773,3523.396
37774,2187.393
37775,2476.9785
37776,7119.2354
37777,504.62683
37778,6218.566
37779,5150.37
37780,8507.291
37781,4466.978
37782,163.64111
37783,2196.145
37784,15221.517
37785,2273.3132
37786,3363.2124
37787,3062.1562
37788,3328.1147
37789,369.3706
37790,5206.0957
37791,2653.6753
37792,5461.2593
37793,23418.52
37794,1670.0912
37795,3504.3535
37796,3461.1174
37797,2762.2522
37798,1670.9822
37799,5996.2603
37800,5443.7734
37801,15038.666
37802,5050.44
37803,4908.907
37804,7410.3984
37805,3964.6697
37806,2717.3147
37807,11263.983
37808,15358.835
37809,10444.162
37810,5847.222
37811,7088.7373
37812,3238.9326
37813,1760.4613
37814,5077.7715
37815,12175.5
37816,6517.254
37817,5038.849
37818,5369.436
37819,5842.5835
37820,3540.111
37821,4205.492
37822,4919.5405
37823,4302.276
37824,879.38074
37825,5420.1187
37826,9659.833
37827,6933.374
37828,1457.4889
37829,5585.1504
37830,2982.964
37831,3133.8765
37832,2766.4558
37833,1282.5631
37834,8550.536
37835,529.10614
37836,327.02805
37837,7252.6396
37838,964.9468
37839,3678.7344
37840,3540.6326
37841,2688.8875
37842,13662.2705
37843,5593.8965
37844,2500.0776
37845,681.9196
37846,7086.3755
37847,56.39628
37848,1586.3221
37849,5009.8433
37850,5564.6987
37851,4074.6174
37852,15540.46
37853,2971.3005
37854,6401.578
37855,3658.7502
37856,5751.3145
37857,2899.06
37858,6473.8794
37859,20325.453
37860,3008.9817
37861,2444.767
37862,3822.2163
37863,2016.9076
37864,427.18826
37865,2104.8857
37866,140.74997
37867,5101.074
37868,5339.025
37869,802.55493
37870,5013.8286
37871,3650.7505
37872,3362.4407
37873,5314.033
37874,12647.835
37875,5607.8525
37876,12466.55
37877,760.8506
37878,13997.697
37879,3506.0938
37880,2975.3538
37881,4874.2266
37882,2418.4023
37883,15376.519
37884,4254.9785
37885,3407.4834
37886,12737.74
37887,8464.821
37888,1182.5771
37889,963.52905
37890,10405.925
37891,177.314
37892,5123.707
37893,2816.2126
37894,26.0
37895,4676.9253
37896,11041.473
37897,12306.271
37898,1986.1385
37899,7230.6353
37900,3079.2744
37901,15972.427
37902,13306.348
37903,1187.6499
37904,2962.6067
37905,14328.453
37906,1109.7886
37907,26.0
37908,1070.0767
37909,5108.4697
37910,1180.9061
37911,16898.03
37912,3107.991
37913,13325.285
37914,3778.0005
37915,5345.401
37916,81.51327
37917,234.0217
37918,3839.3892
37919,862.11224
37920,1837.0593
37921,4086.44
37922,862.0324
37923,3617.5688
37924,6554.956
37925,5559.2686
37926,5648.6895
37927,2774.155
37928,1207.4263
37929,15004.087
37930,13241.736
37931,1801.5376
37932,5840.5166
37933,4807.8003
37934,14487.92
37935,646.67365
37936,14299.157
37937,7501.5405
37938,1576.8759
37939,5778.9766
37940,3568.6013
37941,14083.777
37942,2201.365
37943,15388.093
37944,6034.9604
37945,2746.5679
37946,3604.3582
37947,3897.332
37948,3240.6624
37949,3008.9297
37950,6126.307
37951,1631.699
37952,26.0
37953,3995.7686
37954,214.63417
37955,3029.981
37956,4129.629
37957,4225.6543
37958,6943.738
37959,5760.6997
37960,6952.032
37961,91.7239
37962,2052.7998
37963,6764.3916
37964,6635.6387
37965,4492.786
37966,1825.5656
37967,2921.3064
37968,15476.526
37969,650.3601
37970,5717.4043
37971,4083.281
37972,140.74997
37973,6963.6206
37974,5318.5625
37975,871.20874
37976,5519.5703
37977,72.616974
37978,400.3021
37979,2864.7686
37980,4672.502
37981,5402.8423
37982,5198.8535
37983,6604.1104
37984,5528.935
37985,4385.8286
37986,6683.467
37987,2580.7834
37988,5147.414
37989,2653.9138
37990,6187.7866
37991,522.4225
37992,5854.588
37993,3599.0054
37994,11398.558
37995,19204.598
37996,5503.607
37997,3769.0632
37998,1298.3615
37999,25117.676
38000,2535.489
38001,5209.1865
38002,1783.0695
38003,7549.1865
38004,1633.5922
38005,6284.7383
38006,228.07875
38007,4120.278
38008,1064.629
38009,8003.934
38010,2172.0505
38011,26.0
38012,3570.7131
38013,177.03435
38014,13221.066
38015,8562.766
38016,3673.223
38017,10907.297
38018,11389.8
38019,5044.324
38020,7804.4663
38021,862.04095
38022,864.14496
38023,110.33835
38024,4287.066
38025,14351.582
38026,3843.153
38027,417.83817
38028,6307.327
38029,2415.301
38030,9421.153
38031,1187.6499
38032,1626.0485
38033,90.139946
38034,6467.515
38035,3976.3481
38036,3125.31
38037,4112.1274
38038,5709.9463
38039,2964.0168
38040,10391.683
38041,1834.4625
38042,2601.9978
38043,3062.3057
38044,22025.42
38045,5429.735
38046,4977.948
38047,80.46675
38048,4433.534
38049,3596.2605
38050,4544.5337
38051,1386.813
38052,800.02094
38053,438.9719
38054,999.243
38055,8354.311
38056,1868.8677
38057,4824.831
38058,5202.1455
38059,21483.047
38060,3008.6138
38061,1874.1083
38062,1759.5153
38063,3690.0793
38064,4919.357
38065,7570.552
38066,11089.038
38067,961.2611
38068,2898.2358
38069,174.2008
38070,6467.76
38071,2617.8845
38072,3205.144
38073,1372.2965
38074,8246.161
38075,6992.7593
38076,228.07875
38077,3577.035
38078,2520.9172
38079,12025.897
38080,5854.3735
38081,15065.493
38082,1042.8352
38083,1606.0897
38084,5086.8555
38085,2962.998
38086,2988.052
38087,3783.0444
38088,6740.166
38089,584.1271
38090,105.28693
38091,7104.1167
38092,1359.6848
38093,1573.6123
38094,3724.9634
38095,6473.4165
38096,3083.9985
38097,412.32272
38098,1673.5681
38099,1022.10126
38100,4586.5522
38101,5915.472
38102,6030.941
38103,4479.4434
38104,800.02094
38105,7891.4717
38106,3340.4407
38107,4931.5444
38108,4412.566
38109,4757.078
38110,1031.0446
38111,12320.99
38112,98.11192
38113,1409.7577
38114,4799.976
38115,3065.5105
38116,392.51144
38117,8409.111
38118,6333.857
38119,6020.013
38120,190.97775
38121,2033.4216
38122,2442.3972
38123,2319.4758
38124,3115.8875
38125,96.360825
38126,12693.745
38127,6062.4194
38128,4294.4067
38129,4105.1045
38130,7639.544
38131,17447.848
38132,2922.4937
38133,1930.6829
38134,1513.1049
38135,3288.7937
38136,3372.6726
38137,1209.4249
38138,3960.5327
38139,3912.4739
38140,210.66837
38141,4804.3926
38142,5825.949
38143,1096.1279
38144,2330.8887
38145,3790.4727
38146,6334.7812
38147,6472.041
38148,2895.6658
38149,6525.761
38150,26.0
38151,6566.602
38152,3639.9414
38153,6531.3594
38154,4438.323
38155,5362.973
38156,3818.2546
38157,5026.6084
38158,385.48972
38159,17454.45
38160,10929.966
38161,6668.41
38162,3046.4448
38163,1063.9584
38164,1079.9312
38165,4200.523
38166,26.0
38167,136.9142
38168,3746.562
38169,4916.903
38170,882.17377
38171,4231.0366
38172,1207.2301
38173,4908.907
38174,4994.6543
38175,258.70505
38176,4127.5815
38177,26.0
38178,2039.0503
38179,12677.214
38180,570.2992
38181,9317.415
38182,1356.9186
38183,10614.167
38184,449.23474
38185,6645.3037
38186,6236.313
38187,6432.986
38188,5606.207
38189,527.5883
38190,7954.7646
38191,7763.68
38192,5150.37
38193,11184.767
38194,2683.1414
38195,504.62683
38196,1791.623
38197,5875.9683
38198,6213.2627
38199,211.9104
38200,4541.712
38201,2686.9556
38202,5694.18
38203,5943.2256
38204,2028.9133
38205,9716.272
38206,26.0
38207,1666.079
38208,8021.8364
38209,6899.5894
38210,1591.6661
38211,1788.5219
38212,7453.932
38213,1330.2213
38214,5152.3687
38215,5126.862
38216,1102.267
38217,9859.514
38218,4016.1829
38219,6848.928
38220,9705.291
38221,13522.649
38222,1524.144
38223,5201.1704
38224,35174.934
38225,5353.429
38226,2446.14
38227,718.34
38228,10087.978
38229,14001.09
38230,184.08539
38231,10823.785
38232,4635.2964
38233,1375.6251
38234,19031.99
38235,5056.19
38236,6698.9697
38237,1097.5115
38238,1721.7607
38239,6877.1816
38240,5328.2256
38241,1028.4115
38242,5960.38
38243,8972.244
38244,4949.175
38245,3516.1587
38246,1359.6848
38247,12949.569
38248,124.92405
38249,1553.4159
38250,7465.073
38251,9403.416
38252,2356.385
38253,17564.12
38254,758.1334
38255,957.47656
38256,3259.0156
38257,7976.638
38258,4975.9155
38259,19880.031
38260,2698.555
38261,26.0
38262,3977.041
38263,4575.9014
38264,10234.757
38265,3602.3223
38266,10334.124
38267,6867.659
38268,2481.1296
38269,1266.1742
38270,13263.066
38271,7421.132
38272,17101.336
38273,2548.4258
38274,3418.8462
38275,1597.7273
38276,441.19714
38277,12044.3545
38278,17678.814
38279,8608.477
38280,58.434677
38281,4855.232
38282,4917.779
38283,9419.248
38284,142.84511
38285,528.73486
38286,1157.2139
38287,6521.5127
38288,1675.8495
38289,412.2161
38290,13662.2705
38291,5930.6436
38292,3858.4524
38293,10924.891
38294,4162.3
38295,18250.84
38296,2725.3997
38297,5759.17
38298,7002.632
38299,2264.8843
38300,14247.757
38301,5308.558
38302,15375.989
38303,85.01566
38304,3454.7769
38305,5490.911
38306,164.40892
38307,353.24698
38308,9120.056
38309,1202.964
38310,5008.083
38311,10545.191
38312,2412.5073
38313,2541.583
